"SUBURB_NUM","suburb","postcode","lonmin","latmin","lonmax","latmax"
511407,"SAMPSON FLAT","5114",138.76847471,-34.77539278,138.8150026,-34.7153035
511408,"SMITHFIELD","5114",138.67725701,-34.69508369,138.69615343,-34.67467954
511409,"SMITHFIELD PLAINS","5114",138.66772136,-34.68406693,138.68554154,-34.66945034
511410,"ULEYBURY","5114",138.72134558,-34.70140976,138.7726155,-34.63962649
511411,"YATTALUNGA","5114",138.7677816,-34.7153035,138.84790915,-34.6345235
511501,"KUDLA","5115",138.6800879,-34.6567064,138.7245184,-34.6287786
511502,"MUNNO PARA","5115",138.67348874,-34.67923345,138.70641532,-34.65226105
511503,"MUNNO PARA DOWNS","5115",138.66590902,-34.66111927,138.71003402,-34.6349607
511504,"MUNNO PARA WEST","5115",138.65546529,-34.66945034,138.68350794,-34.64544474
511601,"EVANSTON","5116",138.72395219,-34.63373787,138.74340008,-34.6075202
511602,"EVANSTON GARDENS","5116",138.703884,-34.63947483,138.73111937,-34.6180427
511603,"EVANSTON PARK","5116",138.73178378,-34.6428452,138.76403985,-34.61649478
511604,"EVANSTON SOUTH","5116",138.70996079,-34.66624334,138.74226011,-34.63080827
511605,"HILLIER","5116",138.67025429,-34.63722652,138.7279059,-34.60959686
511701,"ANGLE VALE","5117",138.62082641,-34.66165581,138.68032067,-34.612993
511801,"BIBARINGA","5118",138.7399927,-34.6671348,138.79194216,-34.6174157
511802,"BUCHFELDE","5118",138.68032067,-34.61808708,138.72833407,-34.59752236
511803,"GAWLER","5118",138.73686195,-34.60675232,138.7506818,-34.5903994
511804,"GAWLER BELT","5118",138.703304,-34.5925804,138.7581244,-34.555939
511805,"GAWLER EAST","5118",138.7495028,-34.61364748,138.78460971,-34.5899639
511806,"GAWLER RIVER","5118",138.62925801,-34.6320564,138.68738153,-34.5888557
511807,"GAWLER SOUTH","5118",138.7365467,-34.62241742,138.76552383,-34.59806911
511808,"GAWLER WEST","5118",138.72713846,-34.60998841,138.73974019,-34.59844334
511809,"HEWETT","5118",138.7464833,-34.58816109,138.76245263,-34.56913932
511810,"KANGAROO FLAT","5118",138.65521448,-34.5668064,138.726244,-34.5329383
511811,"KINGSFORD","5118",138.74920164,-34.57196639,138.8272074,-34.5255249
511812,"WARD BELT","5118",138.62987094,-34.60943688,138.7307781,-34.55214457
511813,"WILLASTON","5118",138.7310496,-34.5997601,138.75557232,-34.5716497
511814,"CONCORDIA","5118",138.75145296,-34.6022536,138.8253197,-34.55073182
511815,"KALBEEBA","5118",138.76197358,-34.65515715,138.8161133,-34.5965931
511816,"REID","5118",138.7236353,-34.61121741,138.7365467,-34.5924075
512001,"VIRGINIA","5120",138.53139513,-34.70551519,138.6054809,-34.6344674
512002,"BUCKLAND PARK","5120",138.43564134,-34.73229009,138.55406311,-34.63664398
512101,"MACDONALD PARK","5121",138.62413169,-34.68223107,138.65546529,-34.65488481
512102,"PENFIELD","5121",138.587604,-34.71076373,138.66176084,-34.67897833
512103,"PENFIELD GARDENS","5121",138.58765098,-34.69199823,138.63975285,-34.6307355
512501,"GOLDEN GROVE","5125",138.68436903,-34.79655641,138.7634736,-34.74438162
512502,"GREENWITH","5125",138.69536666,-34.77871458,138.7307604,-34.74509811
512601,"FAIRVIEW PARK","5126",138.71677715,-34.80563029,138.7457385,-34.79431579
512602,"SURREY DOWNS","5126",138.70020487,-34.80647245,138.71753791,-34.78709978
512603,"YATALA VALE","5126",138.71670215,-34.80143775,138.75147436,-34.78515461
512701,"WYNN VALE","5127",138.67205093,-34.811891,138.70885845,-34.78888772
513101,"UPPER HERMITAGE","5131",138.73932035,-34.82132831,138.78207565,-34.76813378
513102,"LOWER HERMITAGE","5131",138.74900828,-34.82163725,138.80006279,-34.76702642
513103,"HOUGHTON","5131",138.7402545,-34.84132299,138.77181891,-34.81747345
513201,"PARACOMBE","5132",138.73894872,-34.86932973,138.80050718,-34.8205143
513301,"INGLEWOOD","5133",138.7641401,-34.8365513,138.81822929,-34.76824989
513401,"MONTACUTE","5134",138.7069871,-34.9126854,138.82127078,-34.85601099
513402,"CHERRYVILLE","5134",138.7553332,-34.9203223,138.798742,-34.8927401
513601,"NORTON SUMMIT","5136",138.71598047,-34.9337466,138.756558,-34.9030699
513701,"ASHTON","5137",138.71020944,-34.95371153,138.75628091,-34.9268583
513702,"MARBLE HILL","5137",138.74640654,-34.9337117,138.76417921,-34.91650941
513801,"BASKET RANGE","5138",138.7522857,-34.95563051,138.79753644,-34.9157223
513901,"FOREST RANGE","5139",138.7777976,-34.96195465,138.82229902,-34.9028928
514001,"GREENHILL","5140",138.67176982,-34.9601121,138.7180898,-34.93860321
514101,"SUMMERTOWN","5141",138.7095222,-34.9721616,138.73946544,-34.94719687
514102,"HORSNELL GULLY","5141",138.67740024,-34.94817268,138.73294371,-34.920971
514201,"URAIDLA","5142",138.73293509,-34.97350942,138.75673921,-34.94958651
514401,"CAREY GULLY","5144",138.74500413,-34.98419602,138.7916688,-34.9467883
515001,"LEAWOOD GARDENS","5150",138.658971,-34.98126901,138.68183271,-34.96236197
515101,"PICCADILLY","5151",138.71719071,-34.9900864,138.75283242,-34.96905864
515201,"CRAFERS","5152",138.69772171,-35.0017507,138.73562069,-34.9689754
515202,"CRAFERS WEST","5152",138.65903853,-35.01390182,138.70475054,-34.9742276
515203,"STIRLING","5152",138.69791981,-35.0199343,138.74916923,-34.98481
515204,"CLELAND","5152",138.6724845,-34.99431842,138.7183899,-34.9504418
515301,"HEATHFIELD","5153",138.70021027,-35.03867782,138.7372018,-35.0123525
515302,"IRONBANK","5153",138.66736417,-35.06355206,138.7098599,-35.0275283
515303,"LONGWOOD","5153",138.7070603,-35.04910379,138.734191,-35.03566762
515304,"MYLOR","5153",138.7315773,-35.0727181,138.7866445,-35.02272743
515305,"BRADBURY","5153",138.6917429,-35.08818222,138.751399,-35.04815482
515306,"SCOTT CREEK","5153",138.68420947,-35.0765191,138.7228559,-35.0422061
515307,"MACCLESFIELD","5153",138.7907813,-35.20839581,138.88802587,-35.1466815
515308,"CHAPEL HILL","5153",138.7497072,-35.0991228,138.7854841,-35.06923419
515309,"BIGGS FLAT","5153",138.7667872,-35.0863217,138.7976267,-35.0577419
515310,"ECHUNGA","5153",138.7742549,-35.1346389,138.8325239,-35.05723829
515311,"FLAXLEY","5153",138.7864213,-35.1552982,138.84876111,-35.11868127
515312,"GREEN HILLS RANGE","5153",138.78076701,-35.1802268,138.8186382,-35.1525047
515313,"JUPITER CREEK","5153",138.7119644,-35.14701709,138.7841753,-35.0808894
515401,"ALDGATE","5154",138.7147701,-35.03480009,138.7559832,-34.99727819
515501,"BRIDGEWATER","5155",138.7491474,-35.03106045,138.78987991,-35.00223104
515502,"MOUNT GEORGE","5155",138.7421147,-35.0061493,138.78496418,-34.9767844
515601,"UPPER STURT","5156",138.6489937,-35.03773764,138.70556055,-35.00833126
515701,"CHERRY GARDENS","5157",138.62188426,-35.0904136,138.68542881,-35.0478959
515702,"CLARENDON","5157",138.5856238,-35.15004191,138.67656984,-35.0841903
515703,"COROMANDEL EAST","5157",138.6213432,-35.06207978,138.68278232,-35.03380782
515704,"DORSET VALE","5157",138.6700066,-35.1398706,138.7461411,-35.0723273
515705,"KANGARILLA","5157",138.607119,-35.1924269,138.73476451,-35.11777665
515706,"ASHBOURNE","5157",138.70746721,-35.35004248,138.81576663,-35.24710331
515707,"BULL CREEK","5157",138.7437606,-35.26883362,138.78507761,-35.20895844
515708,"MCHARG CREEK","5157",138.70356391,-35.29538082,138.76160882,-35.25413797
515801,"HALLETT COVE","5158",138.48435008,-35.09305747,138.5353935,-35.0550575
515802,"O'HALLORAN HILL","5158",138.5426328,-35.0807609,138.5674854,-35.0366736
515803,"SHEIDOW PARK","5158",138.5134642,-35.0911683,138.53760651,-35.06077999
515804,"TROTT PARK","5158",138.53324919,-35.0891244,138.54676591,-35.05448158
515901,"ABERFOYLE PARK","5159",138.58395908,-35.0863601,138.6185548,-35.0581806
515902,"CHANDLERS HILL","5159",138.58535166,-35.1086439,138.6450327,-35.0591768
515903,"FLAGSTAFF HILL","5159",138.5597507,-35.06745821,138.6188315,-35.02917833
515904,"HAPPY VALLEY","5159",138.5457617,-35.09685878,138.60977991,-35.0502341
516001,"LONSDALE","5160",138.46926317,-35.1246375,138.5101451,-35.08833197
516101,"REYNELLA","5161",138.5081471,-35.10595139,138.5382633,-35.0873226
516102,"OLD REYNELLA","5161",138.5273352,-35.1050393,138.5475303,-35.0823567
516103,"REYNELLA EAST","5161",138.545808,-35.09361084,138.5594591,-35.0826501
516201,"MORPHETT VALE","5162",138.50490511,-35.1376282,138.5493457,-35.104071
516202,"WOODCROFT","5162",138.54670572,-35.12523261,138.5857603,-35.09153111
516301,"HACKHAM","5163",138.50158992,-35.17471598,138.53837751,-35.1360719
516302,"HACKHAM WEST","5163",138.5052985,-35.1482029,138.5250479,-35.1367217
516303,"ONKAPARINGA HILLS","5163",138.5143432,-35.17476595,138.60718384,-35.09981831
516304,"HUNTFIELD HEIGHTS","5163",138.505544,-35.165678,138.525235,-35.1452849
516401,"CHRISTIE DOWNS","5164",138.48546165,-35.13870999,138.5079294,-35.1199169
516501,"CHRISTIES BEACH","5165",138.46572642,-35.14356164,138.4871309,-35.1238297
516601,"O'SULLIVAN BEACH","5166",138.46723802,-35.12915286,138.4851448,-35.114946
516701,"PORT NOARLUNGA","5167",138.4654049,-35.1648157,138.48986436,-35.14248909
516702,"PORT NOARLUNGA SOUTH","5167",138.46465652,-35.17784746,138.48834722,-35.15167828
516801,"OLD NOARLUNGA","5168",138.48949888,-35.19071489,138.515764,-35.1710439
516802,"NOARLUNGA CENTRE","5168",138.48630448,-35.14471876,138.50564361,-35.1376282
516803,"NOARLUNGA DOWNS","5168",138.48659231,-35.17596049,138.5086814,-35.1418085
516901,"MOANA","5169",138.46691807,-35.22109485,138.479702,-35.19356669
516902,"SEAFORD","5169",138.46558451,-35.1939886,138.49032109,-35.17729951
516903,"SEAFORD RISE","5169",138.47768208,-35.21747059,138.49199718,-35.19071489
516904,"SEAFORD MEADOWS","5169",138.47579827,-35.18092469,138.49876175,-35.15640815
516905,"SEAFORD HEIGHTS","5169",138.49030938,-35.2063965,138.50382382,-35.19028473
517001,"MASLIN BEACH","5170",138.46089732,-35.24740535,138.49427436,-35.21683601
517101,"BLEWITT SPRINGS","5171",138.56508192,-35.1907104,138.63187981,-35.14506134
517102,"MCLAREN FLAT","5171",138.5668882,-35.22383299,138.6571547,-35.17507421
517103,"MCLAREN VALE","5171",138.49077921,-35.2518908,138.6143408,-35.15873406
517104,"TATACHILLA","5171",138.49263994,-35.25353,138.5266712,-35.220477
517201,"THE RANGE","5172",138.58588351,-35.2655299,138.654156,-35.2128888
517202,"WHITES VALLEY","5172",138.4950684,-35.2851899,138.5485327,-35.2518908
517203,"WILLUNGA SOUTH","5172",138.51633261,-35.32270823,138.57799852,-35.2780639
517204,"WILLUNGA","5172",138.5266712,-35.29230227,138.60509131,-35.2448581
517205,"PAGES FLAT","5172",138.5157505,-35.3651083,138.58012417,-35.30576352
517206,"WILLUNGA HILL","5172",138.55792752,-35.32056114,138.6173411,-35.27734081
517207,"MONTARRA","5172",138.60509131,-35.2707689,138.6253831,-35.25665199
517208,"DINGABLEDINGA","5172",138.6172008,-35.2773103,138.6589355,-35.2509253
517209,"KYEEMA","5172",138.6498321,-35.30168006,138.71175401,-35.25720816
517210,"KUITPO COLONY","5172",138.67798089,-35.2969623,138.7090347,-35.2735731
517211,"YUNDI","5172",138.5903388,-35.33399094,138.6725838,-35.28852854
517212,"HOPE FOREST","5172",138.59263771,-35.30383184,138.6553881,-35.2655299
517301,"ALDINGA","5173",138.46879226,-35.2969656,138.49810748,-35.24302365
517302,"ALDINGA BEACH","5173",138.4414558,-35.31928246,138.47399608,-35.26735225
517303,"PORT WILLUNGA","5173",138.4515699,-35.26874386,138.47034611,-35.24700473
517401,"SELLICKS BEACH","5174",138.44254921,-35.34897009,138.47461689,-35.31793997
517402,"SELLICKS HILL","5174",138.42117802,-35.37790069,138.52796781,-35.2838754
520101,"PARIS CREEK","5201",138.76620761,-35.2529599,138.8425633,-35.18935489
520102,"PROSPECT HILL","5201",138.69962565,-35.2567203,138.756963,-35.1982855
520103,"BLACKFELLOWS CREEK","5201",138.6947666,-35.2741989,138.727197,-35.235278
520104,"MEADOWS","5201",138.7140596,-35.2136012,138.7956259,-35.1325401
520105,"KUITPO","5201",138.63790761,-35.2650613,138.718752,-35.16636389
520201,"HINDMARSH TIERS","5202",138.4821942,-35.4420451,138.6109607,-35.3887718
520202,"MYPONGA BEACH","5202",138.32766667,-35.40912545,138.4422142,-35.35640064
520203,"MYPONGA","5202",138.3944928,-35.4641658,138.5592824,-35.3414901
520301,"YANKALILLA","5203",138.32016501,-35.5080901,138.39323831,-35.43384659
520302,"PARAWA","5203",138.2548618,-35.5983572,138.4220282,-35.5213921
520303,"TUNKALILLA","5203",138.27567812,-35.6427455,138.4054349,-35.58701819
520304,"WATTLE FLAT","5203",138.369185,-35.4625806,138.42023291,-35.4029163
520305,"BALD HILLS","5203",138.37287276,-35.5075069,138.4230815,-35.4712112
520306,"TORRENS VALE","5203",138.34255221,-35.5505577,138.43257,-35.4943427
520401,"CARRICKALINGA","5204",138.31825987,-35.4461919,138.3753748,-35.4029811
520402,"NORMANVILLE","5204",138.2754456,-35.50144445,138.33272213,-35.4285271
520403,"HAY FLAT","5204",138.27188366,-35.5376499,138.3654902,-35.46984585
520404,"SECOND VALLEY","5204",138.1961379,-35.58125,138.29330085,-35.5047469
520405,"RAPID BAY","5204",138.13907509,-35.5501139,138.22003141,-35.51776753
520406,"CAPE JERVIS","5204",138.09255134,-35.64486143,138.1730544,-35.54618031
520407,"DELAMERE","5204",138.1598061,-35.6098164,138.27192189,-35.54052959
520408,"DEEP CREEK","5204",138.12686742,-35.66588875,138.2943536,-35.5945559
520409,"WIRRINA COVE","5204",138.23047078,-35.51826965,138.2800575,-35.47817962
520410,"SILVERTON","5204",138.14249171,-35.6325533,138.1887663,-35.5926031
521001,"MOUNT COMPASS","5210",138.53988051,-35.396926,138.64620306,-35.31719
521002,"MOUNT MAGNIFICENT","5210",138.6650418,-35.32956848,138.727548,-35.2873435
521003,"NANGKITA","5210",138.63365491,-35.36300369,138.7353837,-35.3205554
521101,"ENCOUNTER BAY","5211",138.5831925,-35.59992691,138.60940906,-35.55420076
521102,"HAYBOROUGH","5211",138.63483813,-35.54229774,138.6643253,-35.5224657
521103,"MCCRACKEN","5211",138.62025168,-35.54472029,138.64039606,-35.52652468
521104,"VICTOR HARBOR","5211",138.59050181,-35.56880686,138.6320939,-35.5253455
521105,"WAITPINGA","5211",138.3768554,-35.64348833,138.5946369,-35.55100539
521106,"BACK VALLEY","5211",138.4274583,-35.5700079,138.5950883,-35.5131859
521107,"INMAN VALLEY","5211",138.3921061,-35.5263876,138.5596194,-35.4311724
521108,"LOWER INMAN VALLEY","5211",138.5168382,-35.5461311,138.6114189,-35.4799165
521109,"HINDMARSH VALLEY","5211",138.5296896,-35.5310226,138.65493567,-35.4270751
521110,"MOUNT JAGGED","5211",138.58230036,-35.4739066,138.6714778,-35.373125
521112,"WILLOW CREEK","5211",138.3867733,-35.6054501,138.4584896,-35.5259226
521201,"PORT ELLIOT","5212",138.65043468,-35.53872987,138.70056,-35.4719763
521301,"MIDDLETON","5213",138.6634222,-35.51861536,138.7485543,-35.4515997
521401,"GOOLWA","5214",138.73929069,-35.5082959,138.8005167,-35.46995951
521402,"GOOLWA BEACH","5214",138.74614574,-35.52401987,138.7766066,-35.5046166
521403,"GOOLWA NORTH","5214",138.7883783,-35.49905,138.82909161,-35.46928501
521404,"GOOLWA SOUTH","5214",138.77309698,-35.55742436,138.88811197,-35.5071047
521405,"MUNDOO ISLAND","5214",138.8840985,-35.56244127,138.9779577,-35.518956
521406,"HINDMARSH ISLAND","5214",138.7877392,-35.55542938,138.97308051,-35.4866457
521407,"CURRENCY CREEK","5214",138.6946785,-35.4979875,138.90489071,-35.3948059
521408,"MOSQUITO HILL","5214",138.6483078,-35.4625055,138.72852853,-35.3827496
522001,"PARNDANA","5220",137.2456472,-35.79270102,137.2683915,-35.77426974
522101,"MUSTON","5221",137.706182,-35.8419447,137.76023135,-35.7794286
522102,"BALLAST HEAD","5221",137.70530701,-35.78163401,137.80440477,-35.73017767
522103,"AMERICAN RIVER","5221",137.7593089,-35.79030359,137.78687102,-35.76913789
522201,"SAPPHIRETOWN","5222",137.776416,-35.79636981,137.792247,-35.78406023
522202,"ISLAND BEACH","5222",137.78838585,-35.8037639,137.82838838,-35.79097011
522203,"PELICAN LAGOON","5222",137.7446852,-35.85706589,137.83874932,-35.79581538
522204,"DUDLEY WEST","5222",137.8245252,-35.87117422,137.90889198,-35.75365947
522205,"BROWN BEACH","5222",137.82835716,-35.8025926,137.85725452,-35.7915124
522206,"BAUDIN BEACH","5222",137.856411,-35.79409015,137.8755221,-35.77291486
522207,"KANGAROO HEAD","5222",137.8905366,-35.75918739,137.92130435,-35.71630144
522208,"PENNESHAW","5222",137.92097494,-35.74117032,137.95895783,-35.71566991
522209,"IRONSTONE","5222",137.95356291,-35.76097755,138.01822881,-35.7190038
522210,"DUDLEY EAST","5222",137.90530239,-35.8288751,138.0594011,-35.72029852
522211,"WILLSON RIVER","5222",137.90338296,-35.87740872,137.9731994,-35.82588857
522212,"PORKY FLAT","5222",137.9588298,-35.90499488,138.08104764,-35.82214254
522213,"WILLOUGHBY","5222",138.0492622,-35.87202953,138.1355913,-35.80134224
522214,"ANTECHAMBER BAY","5222",138.03819435,-35.81899812,138.093439,-35.75813566
522215,"CUTTLEFISH BAY","5222",138.00311471,-35.7732104,138.06837769,-35.73234829
522216,"AMERICAN BEACH","5222",137.87368531,-35.7774051,137.89328405,-35.75817357
522301,"FLINDERS CHASE","5223",136.5323251,-36.06484625,136.89857651,-35.7482693
522302,"CAPE BORDA","5223",136.5798091,-35.7960008,136.77992431,-35.71161562
522303,"DE MOLE RIVER","5223",136.77844455,-35.76305152,136.8488958,-35.69172937
522304,"WESTERN RIVER","5223",136.8481288,-35.76043155,137.03264899,-35.67116699
522305,"GOSSE","5223",136.7795846,-35.9049321,137.0458886,-35.7112216
522306,"KARATTA","5223",136.7803287,-36.04374962,137.0492896,-35.888339
522307,"STUN'SAIL BOOM","5223",137.0020928,-36.02846769,137.05273381,-35.9813575
522308,"VIVONNE BAY","5223",137.038154,-36.03468514,137.2502737,-35.9308069
522309,"NEWLAND","5223",137.0234145,-35.9522381,137.2295579,-35.78591294
522310,"DUNCAN","5223",137.01211903,-35.8059124,137.2486276,-35.6945201
522311,"MIDDLE RIVER","5223",137.02042189,-35.7355683,137.15006901,-35.64822726
522312,"STOKES BAY","5223",137.12063331,-35.7007427,137.2186408,-35.62037857
522313,"CASSINI","5223",137.20600387,-35.77729645,137.38391102,-35.5770149
522314,"SEDDON","5223",137.1770289,-35.9460424,137.38500452,-35.77276545
522315,"SEAL BAY","5223",137.2498531,-36.0176917,137.3856093,-35.9190758
522316,"MACGILLIVRAY","5223",137.3489067,-36.075711,137.5615775,-35.7317907
522317,"BIRCHMORE","5223",137.4253762,-35.82177659,137.5291626,-35.7217302
522318,"KOHINOOR","5223",137.33818389,-35.8059662,137.48975301,-35.7316919
522319,"MENZIES","5223",137.38298262,-35.758253,137.57114421,-35.6047887
522320,"WISANGER","5223",137.38283592,-35.678579,137.58323893,-35.57891464
522321,"EMU BAY","5223",137.4951388,-35.60529445,137.56535101,-35.5715749
522322,"NORTH CAPE","5223",137.56274623,-35.5996488,137.63533553,-35.5604268
522323,"BAY OF SHOALS","5223",137.5522253,-35.6293975,137.59288468,-35.5923677
522324,"KINGSCOTE","5223",137.5695638,-35.678579,137.64497656,-35.63552784
522325,"BROWNLOW KI","5223",137.59472681,-35.68619229,137.62133013,-35.659565
522326,"CYGNET RIVER","5223",137.4543071,-35.7318777,137.60438004,-35.673186
522327,"NEPEAN BAY","5223",137.5604512,-35.769117,137.78524539,-35.72126964
522328,"HAINES","5223",137.560506,-35.90431792,137.74489549,-35.7317824
522329,"D'ESTREES BAY","5223",137.56135381,-36.0237156,137.624327,-35.88913469
523101,"KERSBROOK","5231",138.81156077,-34.8076476,138.92649281,-34.680448
523102,"CHAIN OF PONDS","5231",138.8207391,-34.8386889,138.86401515,-34.8006777
523103,"MILLBROOK","5231",138.79029724,-34.8486598,138.8293768,-34.7989445
523201,"CUDLEE CREEK","5232",138.7830969,-34.8922023,138.87800011,-34.82428401
523301,"KENTON VALLEY","5233",138.86310185,-34.8791392,138.92958193,-34.83747304
523302,"FORRESTON","5233",138.87518273,-34.81150946,138.96179361,-34.74315619
523303,"GUMERACHA","5233",138.8493152,-34.8560003,138.9419674,-34.8039446
523401,"BIRDWOOD","5234",138.9190637,-34.85153909,139.0435743,-34.7852493
523501,"CROMER","5235",138.9546795,-34.792946,139.0086068,-34.7332252
523502,"EDEN VALLEY","5235",139.06581157,-34.7178839,139.1944275,-34.6170062
523503,"SPRINGTON","5235",139.03964019,-34.76959072,139.1894649,-34.6762939
523504,"MOUNT PLEASANT","5235",138.9880698,-34.81533773,139.1783952,-34.7106787
523506,"TAUNTON","5235",139.0734388,-34.7004674,139.10592071,-34.67363484
523507,"FLAXMAN VALLEY","5235",138.989157,-34.6843229,139.1062104,-34.55390767
523601,"TUNGKILLO","5236",138.99732861,-34.9360736,139.13231361,-34.79627702
523701,"SANDERSTON","5237",139.1732093,-34.7702274,139.2522589,-34.6739891
523702,"MILENDELLA","5237",139.1654039,-34.8549022,139.2537447,-34.7554921
523703,"APAMURRA","5237",139.19465452,-34.8745443,139.2161324,-34.8480377
523704,"PALMER","5237",139.11544551,-34.9470194,139.1988533,-34.8044843
523801,"BOWHILL","5238",139.5755237,-35.045523,139.7602092,-34.8674804
523803,"JULANKA HOLDINGS","5238",139.5416513,-34.8752189,139.5491205,-34.87097971
523804,"CLAYPANS","5238",139.6548561,-34.8675196,139.7596899,-34.7740238
523805,"BIG BEND","5238",139.61119104,-34.64556346,139.6256685,-34.6310623
523806,"NILDOTTIE","5238",139.5559502,-34.788915,139.7591836,-34.62987488
523807,"FORSTER","5238",139.53843428,-34.7555183,139.5807194,-34.7096509
523808,"WONGULLA","5238",139.5238576,-34.7295459,139.60082201,-34.6786602
523809,"ANGAS VALLEY","5238",139.2434957,-34.7847101,139.3465819,-34.7142883
523810,"PUNTHARI","5238",139.245009,-34.8477836,139.3469618,-34.7845944
523811,"WALKER FLAT","5238",139.4455917,-34.87882749,139.57429147,-34.7105146
523812,"CAURNAMONT","5238",139.5515422,-34.9041968,139.64442194,-34.82630759
523813,"PURNONG","5238",139.544828,-34.8675707,139.6768307,-34.7825647
523814,"POMPOOTA","5238",139.326984,-35.0301352,139.3914334,-34.9668423
523815,"YOUNGHUSBAND","5238",139.3552086,-34.9672483,139.58685221,-34.8555147
523816,"YOUNGHUSBAND HOLDINGS","5238",139.5467806,-34.8771357,139.55186187,-34.87163461
523817,"TEAL FLAT","5238",139.5510553,-34.8982301,139.58096431,-34.8857292
523818,"OLD TEAL FLAT","5238",139.5407351,-34.87255539,139.5442059,-34.8705313
523819,"LAKE CARLET","5238",139.52783761,-34.8756749,139.54116489,-34.8714941
523820,"ROCKY POINT","5238",139.43918141,-34.8561404,139.4463394,-34.8517934
523821,"PELLARING FLAT","5238",139.38429679,-34.86557459,139.39450625,-34.85862571
523822,"FIVE MILES","5238",139.3904005,-34.8684291,139.40070241,-34.8639684
523823,"FRAHNS","5238",139.35562539,-34.8932599,139.3701197,-34.88154801
523824,"COWIRRA","5238",139.27237791,-34.9515682,139.3662105,-34.88982998
523825,"BOLTO","5238",139.313622,-34.9170132,139.3206938,-34.91059652
523826,"PORT MANNUM","5238",139.298521,-34.9316121,139.3083927,-34.91908943
523827,"MANNUM","5238",139.1790484,-34.95877221,139.4829263,-34.7543735
523828,"FRAYVILLE","5238",139.2123868,-34.87469181,139.2836462,-34.8287092
523829,"PONDE","5238",139.26527781,-34.97024131,139.36630759,-34.9284168
524001,"LENSWOOD","5240",138.79621211,-34.9609465,138.8473129,-34.8873024
524101,"LOBETHAL","5241",138.8378024,-34.9325143,138.91476941,-34.8690979
524201,"BALHANNAH","5242",138.78133934,-35.03165905,138.87885333,-34.95481382
524301,"OAKBANK","5243",138.8097421,-35.006355,138.9017694,-34.9465652
524401,"CHARLESTON","5244",138.88587143,-34.9342966,138.97294894,-34.8857284
524402,"MOUNT TORRENS","5244",138.90609091,-34.9223162,139.0253961,-34.8377986
524403,"WOODSIDE","5244",138.8380155,-34.9931754,138.97134099,-34.91489571
524404,"HARROGATE","5244",138.9409919,-35.03737246,139.04132885,-34.907484
524501,"HAHNDORF","5245",138.77367664,-35.0625164,138.8501749,-35.0031263
524502,"VERDUN","5245",138.7727233,-35.02546878,138.8087172,-34.9931555
524503,"PAECHTOWN","5245",138.80366,-35.0702874,138.8320107,-35.0332404
525001,"LITTLEHAMPTON","5250",138.84696272,-35.0592317,138.88388266,-35.01512511
525002,"TOTNESS","5250",138.83018321,-35.0592924,138.85324001,-35.0291227
525003,"BLAKISTON","5250",138.87957925,-35.05387743,138.89387006,-35.02832082
525101,"MOUNT BARKER","5251",138.8248284,-35.1126744,138.9071508,-35.05082724
525102,"MOUNT BARKER SUMMIT","5251",138.89437118,-35.083983,138.94884551,-35.0568376
525103,"MOUNT BARKER SPRINGS","5251",138.89927893,-35.1068749,138.9415858,-35.0736979
525104,"WISTOW","5251",138.8611617,-35.14677441,138.95208991,-35.09762496
525105,"BUGLE RANGES","5251",138.8293508,-35.16407029,138.9175105,-35.1074526
525106,"MOUNT BARKER JUNCTION","5251",138.8609677,-35.03233338,138.87469982,-35.01671831
525201,"NAIRNE","5252",138.8789983,-35.06218349,138.9457418,-35.0101406
525202,"HAY VALLEY","5252",138.872609,-35.01872899,138.91188801,-34.992637
525203,"DAWESLEY","5252",138.9356117,-35.05980003,138.9719729,-35.0268923
525204,"BRUKUNGA","5252",138.9091191,-35.0358682,138.9936037,-34.9835146
525205,"KANMANTOO","5252",138.95835963,-35.1089123,139.04371939,-35.0230158
525207,"ST IVES","5252",138.95444228,-35.12951293,139.00133053,-35.0948576
525301,"ETTRICK","5253",139.4653841,-35.0898781,139.6199183,-34.96691949
525302,"SUNNYSIDE","5253",139.33853125,-35.0648811,139.3812897,-35.0392363
525303,"BURDETT","5253",139.30788768,-35.1328246,139.48434,-34.9268608
525304,"MURRAY BRIDGE NORTH","5253",139.2275977,-35.1037846,139.3045028,-35.0493345
525305,"TOORA","5253",139.2786217,-35.09681281,139.3175636,-35.0498703
525306,"MURRAWONG","5253",139.31670181,-35.0614383,139.34372681,-35.049996
525307,"CHAPMAN BORE","5253",139.4652167,-35.1607193,139.6199189,-35.0680525
525308,"WOODS POINT","5253",139.33666258,-35.24801844,139.41598642,-35.19278389
525309,"NORTHERN HEIGHTS","5253",139.24965801,-35.1103202,139.2671156,-35.0945388
525310,"MOBILONG","5253",139.2611565,-35.11310549,139.29431821,-35.09090801
525311,"AVOCA DELL","5253",139.3040106,-35.0962105,139.3199882,-35.0863823
525312,"RIVERGLADES","5253",139.28869618,-35.1100334,139.3131402,-35.089695
525313,"MURRAY BRIDGE EAST","5253",139.2753365,-35.1458901,139.3474591,-35.0897056
525314,"GREENBANKS","5253",139.34699744,-35.05570749,139.35133199,-35.05424272
525315,"MURRAY BRIDGE","5253",139.22501595,-35.1514264,139.3097328,-35.1073914
525316,"LONG FLAT","5253",139.2809347,-35.1481972,139.3299999,-35.11471407
525317,"GIFFORD HILL","5253",139.1884473,-35.1827795,139.2632697,-35.1428623
525318,"MURRAY BRIDGE SOUTH","5253",139.2513388,-35.18291801,139.2972581,-35.1483443
